EstICmpName,kJobCode
CPC000807,411909
CPC000807,411909
CPC000807,412288
CPC000807,412288
CPC000807,412489
CPC000807,412489
CPC000807,412525
CPC000807,412525
CPC000807,420341
CPC000807,420341
CPC000807,420558
CPC000807,420558
CPC000808,380154
CPC000808,380154
CPC000808,380190
CPC000808,380253
CPC000808,380253
CPC000808,380190
CPC000808,381195
CPC000808,381195
CPC000808,381306
CPC000808,381306
CPC000808,381726
CPC000808,381726
CPC000808,390247
CPC000808,390247
CPC000808,390619
CPC000808,390619
CPC000809,380150
CPC000809,380150
CPC000809,380254
CPC000809,380254
CPC000809,381195
CPC000809,381195
CPC000809,381726
CPC000809,381726
CPC000809,390253
CPC000809,390253
CPC000809,390941
CPC000809,390941
CPC000810,380136
CPC000810,380136
CPC000810,381101
CPC000810,381101
CPC000810,381681
CPC000810,381681
CPC000810,390466
CPC000810,390466
CPC000810,390965
CPC000810,390965
CPC000810,400108
CPC000810,400108
CPC000810,400559
CPC000810,400559
CPC000810,400580
CPC000810,401159
CPC000810,401159
CPC000810,400580
CPC000810,401929
CPC000810,401929
CPC000810,402086
CPC000810,402086
CPC000811,380136
CPC000811,380136
CPC000811,380563
CPC000811,380563
CPC000811,381101
CPC000811,381101
CPC000811,381681
CPC000811,381681
CPC000811,390466
CPC000811,390466
CPC000811,390965
CPC000811,391777
CPC000811,391777
CPC000811,390965
CPC000811,400108
CPC000811,400108
CPC000811,400559
CPC000811,400559
CPC000811,400580
CPC000811,401159
CPC000811,401159
CPC000811,400580
CPC000811,401929
CPC000811,401929
CPC000812,380119
CPC000812,380119
CPC000812,380411
CPC000812,380411
CPC000813,380083
CPC000813,380083
CPC000814,380083
CPC000814,380083
CPC000815,380136
CPC000815,380136
CPC000815,380563
CPC000815,380563
CPC000815,381101
CPC000815,381101
CPC000815,381681
CPC000815,381681
CPC000815,390466
CPC000815,390466
CPC000815,390965
CPC000815,391777
CPC000815,391777
CPC000815,390965
CPC000816,380082
CPC000817,381281
CPC000817,381281
CPC000819,380125
CPC000819,380125
CPC000820,380097
CPC000820,380097
CPC000821,380097
CPC000821,380097
CPC000823,380097
CPC000823,380097
CPC000824,380097
CPC000824,380097
CPC000825,380097
CPC000825,380097
CPC000827,380097
CPC000827,380097
CPC000828,380271
CPC000828,380271
CPC000829,380271
CPC000829,380271
CPC000830,380271
CPC000830,380271
CPC000831,380098
CPC000831,380098
CPC000832,380098
CPC000832,380098
CPC000833,380098
CPC000833,380098
CPC000834,380098
CPC000834,380098
CPC000835,380098
CPC000835,380098
CPC000837,371125
CPC000837,371125
CPC000838,380145
CPC000838,380145
CPC000838,381076
CPC000838,381076
CPC000838,381376
CPC000838,381376
CPC000839,380270
CPC000839,380270
CPC000839,381074
CPC000839,381074
CPC000839,381373
CPC000839,381373
CPC000840,380224
CPC000840,380224
CPC000840,381373
CPC000840,381373
CPC000841,380410
CPC000841,380410
CPC000841,381072
CPC000841,381072
CPC000841,381260
CPC000841,381260
CPC000841,381372
CPC000841,381372
CPC000842,380227
CPC000842,380227
CPC000842,380668
CPC000842,380668
CPC000842,380867
CPC000842,380867
CPC000842,381071
CPC000842,381071
CPC000842,381373
CPC000842,381373
CPC000843,380870
CPC000843,380870
CPC000843,390152
CPC000843,390152
CPC000845,380123
CPC000845,380123
CPC000845,380670
CPC000845,380670
CPC000846,380118
CPC000846,380118
CPC000847,380426
CPC000847,380129
CPC000847,380129
CPC000847,380426
CPC000848,380129
CPC000848,380129
CPC000848,380426
CPC000848,380426
CPC000849,380129
CPC000849,380129
CPC000849,380426
CPC000849,380426
CPC000849,381301
CPC000849,381301
CPC000851,380129
CPC000851,380129
CPC000851,380426
CPC000851,380426
CPC000852,380129
CPC000852,380129
CPC000852,380426
CPC000852,380426
CPC000853,380129
CPC000853,380129
CPC000853,380426
CPC000853,380426
CPC000854,380129
CPC000854,380129
CPC000854,380426
CPC000854,380426
CPC000855,380145
CPC000855,380145
CPC000855,380224
CPC000855,380224
CPC000855,380668
CPC000855,380668
CPC000855,381076
CPC000855,381076
CPC000855,381373
CPC000855,381373
CPC000856,380177
CPC000856,380177
CPC000857,380177
CPC000857,380177
CPC000858,380177
CPC000858,380177
CPC000859,380336
CPC000859,380336
CPC000859,380972
CPC000859,380972
CPC000860,380096
CPC000860,380096
CPC000861,380126
CPC000861,380126
CPC000862,380126
CPC000862,380126
CPC000864,380172
CPC000864,380172
CPC000864,380009
CPC000864,380009
CPC000864,380251
CPC000864,380251
CPC000865,380172
CPC000865,380172
CPC000865,380009
CPC000865,380009
CPC000865,380251
CPC000865,380251
CPC000866,380172
CPC000866,380172
CPC000866,380009
CPC000866,380009
CPC000868,380105
CPC000868,380105
CPC000869,380105
CPC000869,380105
CPC000870,370968
CPC000870,370968
CPC000870,380741
CPC000870,380741
CPC000870,400141
CPC000870,400141
CPC000872,370968
CPC000872,370968
CPC000872,380741
CPC000872,380741
CPC000872,400141
CPC000872,400141
CPC000873,370968
CPC000873,370968
CPC000873,380741
CPC000873,380741
CPC000873,400141
CPC000873,400141
CPC000874,370968
CPC000874,370968
CPC000874,380741
CPC000874,380741
CPC000874,400141
CPC000874,400141
CPC000875,370968
CPC000875,370968
CPC000875,380741
CPC000875,380741
CPC000875,400141
CPC000875,400141
CPC000876,370968
CPC000876,370968
CPC000876,380741
CPC000876,380741
CPC000876,400141
CPC000876,400141
CPC000877,380118
CPC000877,380118
CPC000877,380672
CPC000877,380672
CPC000877,381074
CPC000877,381074
CPC000877,381265
CPC000877,381265
CPC000877,381378
CPC000877,381378
CPC000877,390153
CPC000877,390153
CPC000877,390657
CPC000877,390657
CPC000877,391573
CPC000877,391573
CPC000878,380120
CPC000878,380120
CPC000878,380275
CPC000878,380275
CPC000878,380410
CPC000878,380410
CPC000878,381378
CPC000878,381378
CPC000879,380122
CPC000879,380122
CPC000880,380122
CPC000880,380122
CPC000881,380121
CPC000881,380121
CPC000881,380224
CPC000881,380224
CPC000881,381840
CPC000881,381840
CPC000882,380122
CPC000882,380122
CPC000883,380122
CPC000883,380122
CPC000883,380414
CPC000883,380414
CPC000884,380122
CPC000884,380122
CPC000884,380870
CPC000884,380870
CPC000884,381610
CPC000884,381610
CPC000884,381837
CPC000884,381837
CPC000884,390663
CPC000884,390663
CPC000884,391338
CPC000884,391338
CPC000885,380122
CPC000885,380122
CPC000885,381268
CPC000885,381268
CPC000886,380122
CPC000886,380122
CPC000887,380122
CPC000887,380122
CPC000887,380673
CPC000887,380673
CPC000887,381835
CPC000887,381835
CPC000887,390152
CPC000887,390152
CPC000888,380121
CPC000888,380121
CPC000888,380415
CPC000888,380415
CPC000888,381267
CPC000888,381267
CPC000888,381374
CPC000888,381374
CPC000889,380119
CPC000889,380119
CPC000889,380411
CPC000889,380411
CPC000890,380119
CPC000890,380119
CPC000890,380871
CPC000890,380871
CPC000890,381038
CPC000890,381038
CPC000890,381075
CPC000890,381075
CPC000890,390150
CPC000890,390150
CPC000890,390654
CPC000890,390654
CPC000891,380119
CPC000891,380119
CPC000891,381377
CPC000891,381377
CPC000891,381812
CPC000891,381812
CPC000891,390654
CPC000891,390654
CPC000891,391336
CPC000891,391336
CPC000892,380119
CPC000892,380119
CPC000892,380273
CPC000892,380273
CPC000892,380666
CPC000892,380666
CPC000892,381262
CPC000892,381262
CPC000892,381607
CPC000892,381607
CPC000892,390442
CPC000892,390442
CPC000893,380119
CPC000893,380119
CPC000894,380119
CPC000894,380119
CPC000895,380123
CPC000895,380123
CPC000895,380415
CPC000895,380415
CPC000895,390656
CPC000895,390656
CPC000896,380122
CPC000896,380122
CPC000897,380124
CPC000897,380124
CPC000897,380669
CPC000897,380669
CPC000897,380872
CPC000897,380872
CPC000897,390436
CPC000897,390436
CPC000897,390655
CPC000897,390655
CPC000898,380119
CPC000898,380119
CPC000898,380666
CPC000898,380666
CPC000898,381377
CPC000898,381377
CPC000898,390150
CPC000898,390150
CPC000898,390442
CPC000898,390442
CPC000898,390654
CPC000898,390654
CPC000899,380119
CPC000899,380119
CPC000899,380411
CPC000899,380273
CPC000899,380273
CPC000899,380411
CPC000899,381075
CPC000899,381075
CPC000899,381377
CPC000899,381377
CPC000899,390442
CPC000899,390442
CPC000899,390654
CPC000899,390654
CPC000900,380119
CPC000900,380119
CPC000900,380411
CPC000900,380411
CPC000900,381607
CPC000900,381607
CPC000900,390654
CPC000900,390654
CPC000901,380119
CPC000901,380119
CPC000901,380666
CPC000901,380666
CPC000901,381262
CPC000901,381262
CPC000901,381377
CPC000901,381377
CPC000901,390654
CPC000901,390654
CPC000901,391040
CPC000901,391040
CPC000902,380120
CPC000902,380120
CPC000902,380868
CPC000902,380868
CPC000902,381077
CPC000902,381077
CPC000902,381265
CPC000902,381265
CPC000902,381811
CPC000902,381811
CPC000902,390440
CPC000902,390440
CPC000902,390660
CPC000902,390660
CPC000902,400248
CPC000902,400248
CPC000903,380120
CPC000903,380120
CPC000903,380275
CPC000903,380275
CPC000903,380867
CPC000903,380867
CPC000903,381606
CPC000903,381606
CPC000903,390436
CPC000903,390436
CPC000903,390658
CPC000903,390658
CPC000904,380122
CPC000904,380122
CPC000904,380270
CPC000904,380270
CPC000904,380667
CPC000904,380667
CPC000904,380870
CPC000904,380870
CPC000905,380121
CPC000905,380121
CPC000905,380224
CPC000905,380224
CPC000905,380674
CPC000905,380674
CPC000905,381077
CPC000905,381077
CPC000906,380107
CPC000906,380107
CPC000906,380261
CPC000906,380261
CPC000907,380107
CPC000907,380107
CPC000910,380116
CPC000910,380116
CPC000911,380116
CPC000911,380116
CPC000912,380116
CPC000912,380116
CPC000913,380116
CPC000913,380116
CPC000914,380116
CPC000914,380116
CPC000915,380116
CPC000915,380116
CPC000916,380127
CPC000916,380127
CPC000916,380277
CPC000916,380277
CPC000916,380622
CPC000916,380622
CPC000916,380965
CPC000916,380965
CPC000917,380270
CPC000917,380270
CPC000917,381074
CPC000917,381074
CPC000917,381373
CPC000917,381373
CPC000917,381610
CPC000917,381610
CPC000918,380083
CPC000918,380083
CPC000919,380046
CPC000920,380039
CPC000920,380039
CPC000921,380141
CPC000921,380141
CPC000921,380167
CPC000921,380167
CPC000922,380186
CPC000922,380186
CPC000922,380241
CPC000922,380241
CPC000922,380321
CPC000922,380321
CPC000922,380657
CPC000922,380657
CPC000922,380892
CPC000922,380892
CPC000922,380470
CPC000922,380470
CPC000922,381062
CPC000922,381062
CPC000922,381261
CPC000922,381261
CPC000923,380186
CPC000923,380186
CPC000923,380241
CPC000923,380241
CPC000923,380321
CPC000923,380321
CPC000923,380470
CPC000923,380657
CPC000923,380657
CPC000923,380892
CPC000923,380892
CPC000923,380470
CPC000923,381062
CPC000923,381062
CPC000923,381261
CPC000923,381261
CPC000924,380186
CPC000924,380186
CPC000924,380241
CPC000924,380241
CPC000924,380470
CPC000924,380470
CPC000925,380186
CPC000925,380186
CPC000925,380241
CPC000925,380241
CPC000925,380470
CPC000925,380470
CPC000925,381080
CPC000925,381080
CPC000926,380186
CPC000926,380186
CPC000926,380241
CPC000926,380241
CPC000926,380470
CPC000926,380470
CPC000926,381261
CPC000926,381261
CPC000927,380186
CPC000927,380186
CPC000927,380241
CPC000927,380241
CPC000927,380470
CPC000927,380470
CPC000927,381261
CPC000927,381261
CPC000928,380186
CPC000928,380186
CPC000928,380241
CPC000928,380241
CPC000928,380321
CPC000928,380321
CPC000928,380470
CPC000928,380657
CPC000928,380657
CPC000928,380470
CPC000929,380186
CPC000929,380186
CPC000929,380241
CPC000929,380241
CPC000929,380321
CPC000929,380321
CPC000929,380470
CPC000929,380657
CPC000929,380657
CPC000929,380470
CPC000930,380186
CPC000930,380186
CPC000930,380241
CPC000930,380241
CPC000930,380321
CPC000930,380321
CPC000930,380470
CPC000930,380470
CPC000931,380186
CPC000931,380186
CPC000931,380241
CPC000931,380241
CPC000931,380321
CPC000931,380321
CPC000931,380470
CPC000931,380470
CPC000932,380186
CPC000932,380186
CPC000932,380470
CPC000932,380470
CPC000933,380186
CPC000933,380186
CPC000933,380470
CPC000933,380470
CPC000934,380146
CPC000934,380146
CPC000934,380274
CPC000934,380274
CPC000934,400032
CPC000934,400032
CPC000935,380146
CPC000935,380146
CPC000935,380410
CPC000935,380410
CPC000935,380672
CPC000935,380672
CPC000936,380143
CPC000936,380143
CPC000936,380239
CPC000936,380239
CPC000936,380317
CPC000936,380317
CPC000936,380459
CPC000936,380459
CPC000936,380651
CPC000936,380651
CPC000936,380893
CPC000936,380893
CPC000937,380143
CPC000937,380143
CPC000937,380239
CPC000937,380239
CPC000937,380317
CPC000937,380317
CPC000937,380459
CPC000937,380459
CPC000937,380651
CPC000937,380651
CPC000937,380893
CPC000937,380893
CPC000937,381238
CPC000937,381238
CPC000937,381601
CPC000937,381601
CPC000938,380143
CPC000938,380143
CPC000938,380239
CPC000938,380239
CPC000938,380459
CPC000938,380459
CPC000938,381395
CPC000938,381395
CPC000940,380143
CPC000940,380143
CPC000940,380239
CPC000940,380239
CPC000940,380459
CPC000940,380459
CPC000940,381395
CPC000940,381395
CPC000941,380143
CPC000941,380143
CPC000941,380239
CPC000941,380239
CPC000941,380459
CPC000941,380459
CPC000941,381395
CPC000941,381395
CPC000942,380168
CPC000942,380168
CPC000942,380798
CPC000942,380798
CPC000943,380168
CPC000943,380168
CPC000943,380798
CPC000943,380798
CPC000944,380145
CPC000944,380145
CPC000944,380667
CPC000944,380667
CPC000945,380145
CPC000945,380145
CPC000945,381837
CPC000945,381837
CPC000945,391042
CPC000945,391042
CPC000945,391571
CPC000945,391571
CPC000968,380165
CPC000968,380165
CPC000968,381340
CPC000968,381340
CPC000968,391985
CPC000968,391985
CPC000968,401516
CPC000968,401516
CPC000968,410170
CPC000968,410170
CPC000968,412035
CPC000968,412035
CPC000968,412164
CPC000968,412164
CPC000972,380170
CPC000972,380170
CPC000972,380242
CPC000972,380242
CPC000972,380159
CPC000972,380159
CPC000972,380448
CPC000972,380448
CPC000972,381064
CPC000972,381064
CPC000972,381264
CPC000972,381264
CPC000972,401517
CPC000972,401517
CPC000972,412060
CPC000972,412060
CPC000973,380242
CPC000973,380242
CPC000973,380159
CPC000973,380159
CPC000973,380448
CPC000973,380448
CPC000973,381064
CPC000973,381064
CPC000973,381080
CPC000973,381080
CPC000973,381206
CPC000973,381206
CPC000973,381264
CPC000973,381264
CPC000973,401517
CPC000973,401517
CPC000974,380163
CPC000974,380163
CPC000975,380162
CPC000975,380162
CPC000976,380162
CPC000976,380162
CPC000978,380166
CPC000978,380166
CPC000978,381691
CPC000978,381691
CPC000978,390729
CPC000978,390729
CPC000983,380198
CPC000983,380198
CPC000985,380170
CPC000985,380170
CPC000985,380201
CPC000985,380201
CPC000985,380223
CPC000985,380223
CPC000985,380460
CPC000985,380460
CPC000985,381068
CPC000985,381068
CPC000985,390960
CPC000985,390960
CPC000985,391218
CPC000985,391218
CPC000985,400006
CPC000985,400006
CPC000985,410090
CPC000985,410090
CPC000985,411625
CPC000985,411625
CPC000985,421204
CPC000985,421204
CPC000987,380186
CPC000987,380186
CPC000987,380241
CPC000987,380241
CPC000987,380321
CPC000987,380321
CPC000987,380470
CPC000987,380657
CPC000987,380657
CPC000987,380470
CPC000988,380186
CPC000988,380186
CPC000988,380241
CPC000988,380241
CPC000988,380321
CPC000988,380321
CPC000988,380470
CPC000988,380657
CPC000988,380657
CPC000988,380892
CPC000988,380892
CPC000988,380470
CPC000988,381062
CPC000988,381062
CPC000988,381261
CPC000988,381261
CPC000992,380174
CPC000992,380174
CPC000994,380224
CPC000994,380224
CPC000994,380274
CPC000994,380274
CPC000994,390659
CPC000994,390659
CPC000995,380224
CPC000995,380224
CPC000995,380274
CPC000995,380274
CPC000996,380237
CPC000996,380237
CPC000996,380563
CPC000996,380563
CPC000998,380226
CPC000998,380226
CPC001007,380306
CPC001007,380306
CPC001007,390252
CPC001007,390252
CPC001008,380306
CPC001008,380306
CPC001008,381624
CPC001008,381624
CPC001008,390042
CPC001008,390042
CPC001008,390252
CPC001008,390252
CPC001014,380187
CPC001014,380187
CPC001015,380187
CPC001015,380187
CPC001016,380208
CPC001016,380208
CPC001017,380336
CPC001017,380336
CPC001017,380972
CPC001017,380972
CPC001018,380207
CPC001018,380207
CPC001020,380231
CPC001020,380231
CPC001021,380231
CPC001021,380231
CPC001022,380231
CPC001022,380231
CPC001024,380232
CPC001024,380232
CPC001025,380232
CPC001025,380232
CPC001027,380233
CPC001027,380233
CPC001050,380233
CPC001050,380233
CPC001055,380763
CPC001055,380763
CPC001055,391011
CPC001055,391011
CPC001055,392316
CPC001055,392316
CPC001059,380185
CPC001059,380185
CPC001060,380184
CPC001060,380184
CPC001060,380411
CPC001060,380411
CPC001061,380184
CPC001061,380184
CPC001061,381075
CPC001061,381075
CPC001061,381262
CPC001061,381262
CPC001062,380186
CPC001062,380186
CPC001062,380241
CPC001062,380241
CPC001062,380419
CPC001062,380419
CPC001062,380470
CPC001062,380470
CPC001062,381261
CPC001062,381261
CPC001063,380186
CPC001063,380186
CPC001063,380470
CPC001063,380470
CPC001064,380237
CPC001064,380237
CPC001064,380563
CPC001064,380563
CPC001109,380250
CPC001109,380250
CPC001109,380786
CPC001109,380786
CPC001109,391520
CPC001109,391520
CPC001109,401987
CPC001109,401987
CPC001110,380192
CPC001110,380192
CPC001110,380647
CPC001110,380647
CPC001111,380250
CPC001111,380250
CPC001111,380786
CPC001111,380786
CPC001111,391520
CPC001111,391520
CPC001111,401987
CPC001111,401987
CPC001112,380250
CPC001112,380250
CPC001112,380786
CPC001112,380786
CPC001112,391520
CPC001112,391520
CPC001112,401987
CPC001112,401987
CPC001113,380250
CPC001113,380250
CPC001113,380786
CPC001113,380786
CPC001113,391520
CPC001113,391520
CPC001113,401987
CPC001113,401987
CPC001114,380250
CPC001114,380250
CPC001114,380786
CPC001114,380786
CPC001114,391520
CPC001114,391520
CPC001114,401987
CPC001114,401987
CPC001115,380250
CPC001115,380250
CPC001115,380786
CPC001115,380786
CPC001115,391520
CPC001115,391520
CPC001115,401987
CPC001115,401987
CPC001116,380192
CPC001116,380192
CPC001118,380191
CPC001118,380191
CPC001126,380193
CPC001126,380193
CPC001126,380594
CPC001126,380594
CPC001127,380213
CPC001127,380213
CPC001127,390288
CPC001127,390288
CPC001127,400210
CPC001127,400210
CPC001127,402024
CPC001127,402024
CPC001128,380213
CPC001128,380213
CPC001129,380213
CPC001129,380213
CPC001130,380213
CPC001130,380213
CPC001130,390288
CPC001130,390288
CPC001130,400210
CPC001130,400210
CPC001130,402024
CPC001130,402024
CPC001133,380214
CPC001133,380214
CPC001134,380214
CPC001134,380214
CPC001145,380221
CPC001145,380221
CPC001145,380323
CPC001145,380323
CPC001145,380442
CPC001145,380442
CPC001145,380765
CPC001145,380765
CPC001145,381042
CPC001145,381042
CPC001145,381191
CPC001145,381191
CPC001145,381428
CPC001145,381428
CPC001145,390057
CPC001145,390057
CPC001145,391794
CPC001145,391794
CPC001145,391968
CPC001145,391968
CPC001145,390986
CPC001145,390986
CPC001146,380221
CPC001146,380221
CPC001146,380442
CPC001146,380442
CPC001146,381191
CPC001146,381191
CPC001146,381716
CPC001146,381716
CPC001147,380201
CPC001147,380201
CPC001147,380223
CPC001147,380223
CPC001147,380460
CPC001147,380460
CPC001147,381068
CPC001147,381068
CPC001147,381080
CPC001147,381080
CPC001147,390960
CPC001147,390960
CPC001147,391218
CPC001147,391218
CPC001147,400006
CPC001147,400006
CPC001147,410090
CPC001147,410090
CPC001147,411625
CPC001147,411625
CPC001147,421204
CPC001147,421204
CPC001150,380209
CPC001150,380209
CPC001150,381084
CPC001150,381084
CPC001150,381745
CPC001150,381745
CPC001150,391024
CPC001150,391024
CPC001150,391824
CPC001150,391824
CPC001155,380272
CPC001155,380272
CPC001156,380272
CPC001156,380272
CPC001157,380230
CPC001157,380230
CPC001157,380668
CPC001157,380668
CPC001157,380868
CPC001157,380868
CPC001157,381373
CPC001157,381373
CPC001158,380230
CPC001158,380230
CPC001158,380667
CPC001158,380667
CPC001158,381268
CPC001158,381268
CPC001158,381379
CPC001158,381379
CPC001158,381608
CPC001158,381608
CPC001158,390153
CPC001158,390153
CPC001158,401195
CPC001158,401195
CPC001158,401335
CPC001158,401335
CPC001158,401665
CPC001158,401665
CPC001158,401908
CPC001158,401908
CPC001158,410160
CPC001158,410160
CPC001159,380229
CPC001159,380229
CPC001159,380275
CPC001159,380275
CPC001160,380219
CPC001160,380219
CPC001160,381493
CPC001160,381493
CPC001160,381690
CPC001160,381690
CPC001161,380218
CPC001161,380218
CPC001161,380307
CPC001161,380307
CPC001161,390177
CPC001161,390177
CPC001161,390886
CPC001161,390886
CPC001161,390633
CPC001161,390633
CPC001161,391050
CPC001161,391050
CPC001161,392068
CPC001161,392068
CPC001161,392388
CPC001161,392388
CPC001161,400209
CPC001161,400209
CPC001161,401244
CPC001161,401244
CPC001161,401167
CPC001161,401167
CPC001161,401518
CPC001161,401518
CPC001162,380218
CPC001162,380218
CPC001162,380307
CPC001162,380307
CPC001162,381715
CPC001162,381715
CPC001162,390177
CPC001162,390177
CPC001162,390633
CPC001162,390633
CPC001162,390730
CPC001162,390730
CPC001162,391050
CPC001162,391050
CPC001162,392068
CPC001162,392068
CPC001162,400209
CPC001162,400209
CPC001162,400796
CPC001162,400796
CPC001162,401167
CPC001162,401167
CPC001163,380218
CPC001163,380218
CPC001163,380307
CPC001163,380307
CPC001164,380225
CPC001164,380225
CPC001164,381260
CPC001164,381260
CPC001164,381378
CPC001164,381378
CPC001165,380216
CPC001165,380216
CPC001165,380769
CPC001165,380769
CPC001165,381039
CPC001165,381039
CPC001165,381120
CPC001165,381120
CPC001165,381647
CPC001165,381647
CPC001165,390269
CPC001165,390269
CPC001166,380339
CPC001166,380339
CPC001166,380217
CPC001166,380217
CPC001167,380224
CPC001167,380224
CPC001168,380224
CPC001168,380224
CPC001169,380228
CPC001169,380228
CPC001169,380666
CPC001169,380666
CPC001169,381075
CPC001169,381075
CPC001169,381262
CPC001169,381262
CPC001169,390150
CPC001169,390150
CPC001169,390442
CPC001169,390442
CPC001169,390654
CPC001169,390654
CPC001170,380227
CPC001170,380227
CPC001170,380411
CPC001170,380411
CPC001170,380871
CPC001170,380871
CPC001170,381038
CPC001170,381038
CPC001170,381075
CPC001170,381075
CPC001170,381377
CPC001170,381377
CPC001170,381812
CPC001170,381812
CPC001170,390442
CPC001170,390442
CPC001170,390654
CPC001170,390654
CPC001170,391040
CPC001170,391040
CPC001170,391336
CPC001170,391336
CPC001170,391569
CPC001170,391569
CPC001171,380227
CPC001171,380227
CPC001171,380674
CPC001171,380674
CPC001171,381373
CPC001171,381373
CPC001171,390659
CPC001171,390659
CPC001172,380226
CPC001172,380226
CPC001172,380275
CPC001172,380275
CPC001172,380672
CPC001172,380672
CPC001173,380228
CPC001173,380228
CPC001173,381072
CPC001173,381072
CPC001173,381835
CPC001173,381835
CPC001174,380229
CPC001174,380229
CPC001174,380412
CPC001174,380412
CPC001174,380868
CPC001174,380868
CPC001174,381076
CPC001174,381076
CPC001174,390154
CPC001174,390154
CPC001175,380261
CPC001175,380261
CPC001175,381329
CPC001175,381329
CPC001175,381723
CPC001175,381723
CPC001175,390015
CPC001175,390015
CPC001175,390630
CPC001175,390630
CPC001175,390866
CPC001175,390866
CPC001175,391636
CPC001175,391636
CPC001175,392005
CPC001175,392005
CPC001175,400564
CPC001175,400564
CPC001175,400714
CPC001175,400773
CPC001175,400773
CPC001175,400774
CPC001175,400774
CPC001175,400714
CPC001175,401187
CPC001175,401187
CPC001175,401553
CPC001175,401553
CPC001175,402148
CPC001175,402148
CPC001175,410099
CPC001175,410099
CPC001175,410524
CPC001175,410524
CPC001175,410687
CPC001175,410687
CPC001175,410796
CPC001175,410796
CPC001175,410807
CPC001175,410807
CPC001175,410819
CPC001175,410819
CPC001175,410969
CPC001175,410969
CPC001175,411263
CPC001175,411263
CPC001175,411471
CPC001175,411471
CPC001175,412631
CPC001175,412631
CPC001175,420573
CPC001175,420573
CPC001175,421008
CPC001175,421008
CPC001176,380260
CPC001176,380260
CPC001176,381002
CPC001176,381002
CPC001177,380260
CPC001177,380260
CPC001177,381329
CPC001177,381329
CPC001177,381723
CPC001177,381723
CPC001177,390015
CPC001177,390015
CPC001177,391321
CPC001177,391321
CPC001180,380240
CPC001180,380240
CPC001180,380455
CPC001180,380455
CPC001181,380240
CPC001181,380240
CPC001182,380239
CPC001182,380239
CPC001182,380893
CPC001182,380893
CPC001183,380239
CPC001183,380239
CPC001183,380893
CPC001183,380893
CPC001185,380239
CPC001185,380239
CPC001185,380317
CPC001185,380317
CPC001185,380893
CPC001185,380893
CPC001186,380239
CPC001186,380239
CPC001186,380317
CPC001186,380317
CPC001186,381070
CPC001186,381070
CPC001187,380239
CPC001187,380239
CPC001187,380317
CPC001187,380317
CPC001187,381070
CPC001187,381070
CPC001188,380239
CPC001188,380239
CPC001188,380317
CPC001188,380317
CPC001188,381070
CPC001188,381070
CPC001190,380225
CPC001190,380225
CPC001192,380246
CPC001192,380246
CPC001192,420510
CPC001192,420510
CPC001192,420515
CPC001192,420515
CPC001193,380247
CPC001193,380247
CPC001193,420512
CPC001193,420512
CPC001194,380244
CPC001194,380244
CPC001194,391429
CPC001194,391429
CPC001195,380261
CPC001195,380261
CPC001195,381002
CPC001195,381002
CPC001196,380261
CPC001196,380261
CPC001196,381002
CPC001196,381002
CPC001196,391320
CPC001196,391320
CPC001196,392427
CPC001196,392427
CPC001196,400565
CPC001196,400565
CPC001196,402147
CPC001196,402147
CPC001196,410098
CPC001196,410098
CPC001196,410244
CPC001196,410244
CPC001196,410688
CPC001196,410688
CPC001196,410525
CPC001196,410525
CPC001196,410797
CPC001196,410797
CPC001196,410808
CPC001196,410808
CPC001196,410820
CPC001196,410820
CPC001196,411264
CPC001196,411264
CPC001196,412630
CPC001196,412630
CPC001196,421321
CPC001196,421321
CPC001197,380260
CPC001197,380260
CPC001197,401553
CPC001197,401553
CPC001197,401895
CPC001197,401895
CPC001197,410244
CPC001197,410244
CPC001197,411906
CPC001197,411906
CPC001197,412630
CPC001197,412630
CPC001199,380288
CPC001199,380288
CPC001200,380287
CPC001200,380287
CPC001201,380241
CPC001201,380241
CPC001201,380657
CPC001201,380657
CPC001202,380241
CPC001202,380241
CPC001202,380657
CPC001202,380657
CPC001203,380241
CPC001203,380241
CPC001203,380657
CPC001203,380657
CPC001204,380241
CPC001204,380241
CPC001204,380657
CPC001204,380657
CPC001204,380892
CPC001204,380892
CPC001205,380241
CPC001205,380241
CPC001205,380657
CPC001205,380657
CPC001205,380892
CPC001205,380892
CPC001206,380241
CPC001206,380241
CPC001206,380657
CPC001206,380657
CPC001206,380892
CPC001206,380892
CPC001207,380243
CPC001207,380243
CPC001209,380248
CPC001209,380248
CPC001217,380264
CPC001217,380264
CPC001242,380263
CPC001242,380308
CPC001242,380308
CPC001242,380447
CPC001242,380447
CPC001242,380263
CPC001242,380841
CPC001242,380841
CPC001242,381028
CPC001242,381028
CPC001242,390257
CPC001242,390257
CPC001242,390249
CPC001242,390249
CPC001243,380263
CPC001243,380447
CPC001243,380447
CPC001243,380263
CPC001243,380841
CPC001243,380841
CPC001243,381028
CPC001243,381028
CPC001244,380263
CPC001244,380447
CPC001244,380447
CPC001244,380263
CPC001245,380263
CPC001245,380447
CPC001245,380447
CPC001245,380263
CPC001245,381028
CPC001245,381028
CPC001245,390257
CPC001245,390257
CPC001245,390249
CPC001245,390249
CPC001246,381049
CPC001246,381049
CPC001246,381522
CPC001246,381522
CPC001246,381634
CPC001246,381634
CPC001248,380284
CPC001248,380284
CPC001250,380232
CPC001250,380232
CPC001251,380232
CPC001251,380232
CPC001253,380200
CPC001253,380266
CPC001253,380266
CPC001253,380200
CPC001253,380487
CPC001253,380487
