JobID,ItemID,JobItemID,DateFound,InspectShift,InspectGluer,DefectCode,DefectDesc,CaseQty,DefectiveSamples,TotalSamples,OriginMachineID,Quantity
411834,8604,4118348604,10/27/2021,1,4,P1,Color Variation,900,0,32,KBA RAPIDA130 P3 ,0
411834,8604,4118348604,10/27/2021,1,4,P1,Color Variation,900,0,32,KBA RAPIDA130 P3 ,0
411834,8604,4118348604,10/27/2021,1,4,P1,Color Variation,900,0,32,KBA RAPIDA130 P3 ,0
411834,8604,4118348604,10/27/2021,1,4,P1,Color Variation,900,0,32,KBA RAPIDA130 P3 ,0
411834,8604,4118348604,10/27/2021,1,4,P1,Color Variation,900,0,32,KBA RAPIDA130 P3 ,0
411834,8604,4118348604,10/27/2021,1,4,P1,Color Variation,900,0,32,KBA RAPIDA130 P3 ,0
411834,8604,4118348604,10/27/2021,1,4,P1,Color Variation,900,0,32,KBA RAPIDA130 P3 ,0
411834,8604,4118348604,10/27/2021,1,4,P1,Color Variation,900,0,32,KBA RAPIDA130 P3 ,0
411834,8604,4118348604,10/27/2021,1,4,P1,Color Variation,900,0,32,KBA RAPIDA130 P3 ,0
411834,8604,4118348604,10/27/2021,1,4,P1,Color Variation,900,0,32,KBA RAPIDA130 P3 ,0
411834,8604,4118348604,10/27/2021,1,4,P1,Color Variation,900,0,32,KBA RAPIDA130 P3 ,0
411834,8604,4118348604,10/27/2021,1,4,P1,Color Variation,900,0,32,KBA RAPIDA130 P3 ,0
411834,8604,4118348604,10/27/2021,1,4,P1,Color Variation,900,0,32,KBA RAPIDA130 P3 ,0
411834,8604,4118348604,10/27/2021,1,4,P1,Color Variation,900,0,32,KBA RAPIDA130 P3 ,0
411834,8604,4118348604,10/27/2021,1,4,P1,Color Variation,900,0,32,KBA RAPIDA130 P3 ,0
411834,8604,4118348604,10/27/2021,1,4,P1,Color Variation,900,0,32,KBA RAPIDA130 P3 ,0
411834,8604,4118348604,10/27/2021,1,4,P1,Color Variation,900,0,32,KBA RAPIDA130 P3 ,0
411779,8501,4117798501,10/27/2021,1,9,G2,Excess Glue,300,10,20,GLUER #9 OMEGA ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,10,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,15,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,8,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,11,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,9,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,19,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,18,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,7,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,20,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,9,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,8,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,9,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,8,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,18,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,9,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,11,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,11,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,11,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,12,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,13,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,15,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,12,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,20,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,13,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,11,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,5,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,15,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,5,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,15,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,18,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,11,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,12,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,5,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,15,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,11,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,13,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,9,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,18,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,11,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,15,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,25,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,20,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,13,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,12,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,9,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,9,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,18,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,20,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,13,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,10,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,8,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,9,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,5,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,10,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,5,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,8,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,5,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,10,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,15,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,9,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,10,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,5,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,8,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,5,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,7,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,8,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,9,20,Bobst 106 DC1 ,0
411779,8501,4117798501,10/27/2021,1,9,D11,Tearing,300,11,20,Bobst 106 DC1 ,0
411029,7855,4110297855,10/27/2021,1,5,G5,Beltmarks,3375,32,52,GLUER #5 6FX ,0
411779,8501,4117798501,10/27/2021,2,,P1,Color Variation,300,20,20,KBA Rapida 106 P1 ,0
411779,8501,4117798501,10/27/2021,2,,P1,Color Variation,300,20,20,KBA Rapida 106 P1 ,0
411832,8391,4118328391,10/28/2021,1,2,P8,Dryup,300,8,20,KBA RAPIDA130 P3 ,0
411832,8391,4118328391,10/28/2021,1,2,P8,Dryup,300,12,20,KBA RAPIDA130 P3 ,0
411832,8391,4118328391,10/28/2021,1,2,P8,Dryup,300,18,20,KBA RAPIDA130 P3 ,0
411832,8391,4118328391,10/28/2021,1,2,P8,Dryup,300,9,20,KBA RAPIDA130 P3 ,0
411832,8391,4118328391,10/28/2021,1,2,P8,Dryup,300,15,20,KBA RAPIDA130 P3 ,0
411832,8391,4118328391,10/28/2021,1,2,P8,Dryup,300,15,20,KBA RAPIDA130 P3 ,0
411832,8391,4118328391,10/28/2021,1,2,P8,Dryup,300,10,20,KBA RAPIDA130 P3 ,0
411832,8391,4118328391,10/28/2021,1,2,P8,Dryup,300,18,20,KBA RAPIDA130 P3 ,0
411832,8391,4118328391,10/28/2021,1,2,P8,Dryup,300,12,20,KBA RAPIDA130 P3 ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,5,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,2,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,2,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,4,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,4,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,4,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,4,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,2,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,4,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,6,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,2,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,2,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,2,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,2,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,2,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,4,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,4,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,4,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,4,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,2,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,2,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,2,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,2,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,2,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,4,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,4,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,2,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,2,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,4,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,2,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,2,20,GLUER #9 OMEGA ,0
411779,8502,4117798502,10/28/2021,1,9,G2,Excess Glue,300,2,20,GLUER #9 OMEGA ,0
412031,6726,4120316726,10/28/2021,1,2,P1,Color Variation,300,10,20,#N/A,0
412031,6726,4120316726,10/28/2021,1,2,P1,Color Variation,300,12,20,#N/A,0
412031,6726,4120316726,10/28/2021,1,2,P1,Color Variation,300,12,20,#N/A,0
412031,6726,4120316726,10/28/2021,1,2,P1,Color Variation,300,6,20,#N/A,0
412031,6726,4120316726,10/28/2021,1,2,P1,Color Variation,300,9,20,#N/A,0
411780,8194,4117808194,10/28/2021,2,9,P10,Water Mark,300,20,20,KBA Rapida 106 P1 ,0
411780,8194,4117808194,10/28/2021,2,9,P10,Water Mark,300,20,20,KBA Rapida 106 P1 ,0
411780,8194,4117808194,10/28/2021,2,9,P10,Water Mark,300,20,20,KBA Rapida 106 P1 ,0
411832,8388,4118328388,10/28/2021,1,2,P8,Dryup,300,15,20,KBA RAPIDA130 P3 ,0
411832,8388,4118328388,10/28/2021,1,2,P8,Dryup,300,9,20,KBA RAPIDA130 P3 ,0
411832,8388,4118328388,10/28/2021,1,2,P8,Dryup,300,7,20,KBA RAPIDA130 P3 ,0
411832,8393,4118328393,10/28/2021,1,4,P1,Color Variation,900,15,32,KBA RAPIDA130 P3 ,0
411903,2070,4119032070,10/28/2021,1,10,P1,Color Variation,700,5,32,KBA Rapida 106 P1 ,0
412037,6726,4120376726,10/29/2021,1,2,P1,Color Variation,300,6,20,KBA RAPIDA130 P3 ,0
412037,6726,4120376726,10/29/2021,1,2,P1,Color Variation,300,4,20,KBA RAPIDA130 P3 ,0
412037,6726,4120376726,10/29/2021,1,2,P1,Color Variation,300,7,20,KBA RAPIDA130 P3 ,0
412037,6726,4120376726,10/29/2021,1,2,P1,Color Variation,300,5,20,KBA RAPIDA130 P3 ,0
412037,6726,4120376726,10/29/2021,1,2,P1,Color Variation,300,6,20,KBA RAPIDA130 P3 ,0
412037,6726,4120376726,10/29/2021,1,2,P1,Color Variation,300,5,20,KBA RAPIDA130 P3 ,0
411834,8600,4118348600,11/1/2021,1,2,P5,Hickies,300,9,20,KBA RAPIDA130 P3 ,0
411834,8600,4118348600,11/1/2021,1,2,P5,Hickies,300,15,20,KBA RAPIDA130 P3 ,0
411834,8600,4118348600,11/1/2021,1,2,P5,Hickies,300,12,20,KBA RAPIDA130 P3 ,0
411834,8600,4118348600,11/1/2021,1,2,P5,Hickies,300,6,20,KBA RAPIDA130 P3 ,0
411834,8600,4118348600,11/1/2021,1,2,P5,Hickies,300,10,20,KBA RAPIDA130 P3 ,0
411910,3749,4119103749,11/1/2021,1,8,G2,Excess Glue,800,32,32,GLUER #8 BOBST ,0
411910,8137,4119108137,11/1/2021,1,8,D11,Tearing,800,6,32,Bobst 106 DC1 ,0
411910,8137,4119108137,11/1/2021,1,8,D11,Tearing,800,4,32,Bobst 106 DC1 ,0
411910,8137,4119108137,11/1/2021,1,8,D11,Tearing,800,6,32,Bobst 106 DC1 ,0
411910,8137,4119108137,11/1/2021,1,8,D11,Tearing,800,6,32,Bobst 106 DC1 ,0
411910,8137,4119108137,11/1/2021,1,8,D11,Tearing,800,5,32,Bobst 106 DC1 ,0
411910,8137,4119108137,11/1/2021,1,8,D11,Tearing,800,6,32,Bobst 106 DC1 ,0
411910,8137,4119108137,11/1/2021,1,8,D11,Tearing,800,6,32,Bobst 106 DC1 ,0
411910,8137,4119108137,11/1/2021,1,8,D11,Tearing,800,7,32,Bobst 106 DC1 ,0
411910,8137,4119108137,11/1/2021,1,8,D11,Tearing,800,8,32,Bobst 106 DC1 ,0
411910,5911,4119105911,11/1/2021,1,8,D11,Tearing,800,32,32,Bobst 106 DC1 ,0
411910,5911,4119105911,11/1/2021,1,8,D11,Tearing,800,32,32,Bobst 106 DC1 ,0
411910,5911,4119105911,11/1/2021,1,8,D11,Tearing,800,32,32,Bobst 106 DC1 ,0
411910,5911,4119105911,11/1/2021,1,8,D11,Tearing,800,9,32,Bobst 106 DC1 ,0
411910,5911,4119105911,11/1/2021,1,8,D11,Tearing,800,10,32,Bobst 106 DC1 ,0
411910,5911,4119105911,11/1/2021,1,8,D11,Tearing,800,10,32,Bobst 106 DC1 ,0
411910,5911,4119105911,11/1/2021,1,8,D11,Tearing,800,10,32,Bobst 106 DC1 ,0
411910,5911,4119105911,11/1/2021,1,8,D11,Tearing,800,10,32,Bobst 106 DC1 ,0
411910,5911,4119105911,11/1/2021,1,8,D11,Tearing,800,10,32,Bobst 106 DC1 ,0
